header,score
wait,-3.972917079925537
no,-3.8388683795928955
wait,-3.9121789932250977
no,-3.9235098361968994
wait,-3.972917079925537
no,-3.8388683795928955
wait,-3.9121789932250977
no,-4.003428936004639
wait,-4.114673137664795
no,-3.9027113914489746
wait,-4.046940803527832
no,-3.9077301025390625
wait,-3.9296181201934814
no,-3.813772678375244
wait,-3.8445568084716797
no,-3.9077301025390625
wait,-3.9296181201934814
no,-3.813772678375244
wait,-3.8445568084716797
no,-3.9541611671447754
wait,-3.9864680767059326
no,-3.8441543579101562
wait,-3.8983795642852783
no,-3.9652276039123535
wait,-3.9573123455047607
no,-3.8732285499572754
wait,-3.879551410675049
no,-3.9410877227783203
wait,-3.9828293323516846
no,-3.874140977859497
wait,-3.9141688346862793
no,-3.963815212249756
wait,-3.9727141857147217
no,-3.882183313369751
wait,-3.9010801315307617
no,-3.9576430320739746
wait,-3.9411981105804443
no,-3.914586067199707
wait,-3.898026943206787
no,-3.5436348915100098
wait,-3.6756491661071777
no,-3.5654258728027344
wait,-3.703596353530884
no,-3.5562667846679688
wait,-3.6803886890411377
no,-3.5770158767700195
wait,-3.7028534412384033
no,-3.6729989051818848
wait,-3.7998881340026855
no,-3.6880030632019043
wait,-3.8209381103515625
no,-3.6608810424804688
wait,-3.7909107208251953
no,-3.6568820476531982
wait,-3.7827494144439697
no,-3.6836843490600586
wait,-3.8261334896087646
no,-3.691831111907959
wait,-3.8351027965545654
no,-3.6663379669189453
wait,-3.778083324432373
no,-3.721454620361328
wait,-3.823582172393799
no,-3.6906657218933105
wait,-3.812164068222046
no,-3.7250542640686035
wait,-3.866511821746826
no,-3.6536712646484375
wait,-3.7499077320098877
no,-3.6748576164245605
wait,-3.76617693901062
no,-3.7237155437469482
wait,-3.8442227840423584
no,-3.7349185943603516
wait,-3.8657593727111816
no,-3.698141574859619
wait,-3.8187038898468018
no,-3.717421293258667
wait,-3.840488910675049
no,-3.760507106781006
wait,-3.8699026107788086
no,-3.6571247577667236
wait,-3.7664289474487305
no,-3.777839422225952
wait,-3.8949830532073975
no,-3.6687121391296387
wait,-3.7849574089050293
no,-3.759070873260498
wait,-3.832623243331909
no,-3.674935817718506
wait,-3.7599635124206543
no,-3.85784912109375
wait,-3.9811787605285645
no,-3.822916269302368
wait,-3.95273494720459
no,-3.8543636798858643
wait,-3.9679572582244873
no,-3.7568271160125732
wait,-3.8629841804504395
no,-3.7475087642669678
wait,-3.844325304031372
no,-3.7645390033721924
wait,-3.855865001678467
no,-3.755281686782837
wait,-3.8494880199432373
no,-3.6809492111206055
wait,-3.7616453170776367
no,-3.8294692039489746
wait,-3.915372371673584
no,-3.760603189468384
wait,-3.826629638671875
no,-3.7733733654022217
wait,-3.889951467514038
no,-3.6960432529449463
wait,-3.8111515045166016
no,-3.8031554222106934
wait,-3.8615617752075195
no,-3.7775955200195312
wait,-3.8221986293792725
no,-4.013467311859131
wait,-4.035778999328613
no,-3.8965420722961426
wait,-3.917245388031006
no,-4.015767574310303
wait,-4.011119842529297
no,-3.945112466812134
wait,-3.9195942878723145
no,-4.132162094116211
wait,-4.200140953063965
no,-4.076672554016113
wait,-4.122212886810303
no,-4.024521827697754
wait,-4.062474250793457
no,-3.938258647918701
wait,-3.973949909210205
no,-4.141199588775635
wait,-4.125576496124268
no,-4.0104756355285645
wait,-3.99410343170166
no,-4.112612247467041
wait,-4.1550517082214355
no,-4.021059513092041
wait,-4.036789894104004
no,-4.0766191482543945
wait,-4.058132648468018
no,-3.985476493835449
wait,-3.9513087272644043
no,-4.03508996963501
wait,-4.097168445587158
no,-3.9836928844451904
wait,-4.0201897621154785
no,-4.138647556304932
wait,-4.209111213684082
no,-4.06371545791626
wait,-4.134664058685303
no,-4.2411394119262695
wait,-4.286268711090088
no,-4.127331256866455
wait,-4.180245876312256
no,-3.7371373176574707
wait,-3.8582351207733154
no,-3.8130500316619873
wait,-3.942579746246338
no,-3.7434282302856445
wait,-3.8824360370635986
no,-3.786957025527954
wait,-3.9356768131256104
no,-3.750401020050049
wait,-3.8800222873687744
no,-3.720635175704956
wait,-3.872393846511841
no,-3.9183008670806885
wait,-4.053584575653076
no,-3.8428547382354736
wait,-3.9947640895843506
no,-3.9517486095428467
wait,-4.065121173858643
no,-3.844818353652954
wait,-3.944913387298584
no,-3.9287397861480713
wait,-3.983689069747925
no,-3.841592788696289
wait,-3.930920362472534
no,-3.911513328552246
wait,-4.020153522491455
no,-3.8562095165252686
wait,-3.970790386199951
no,-3.9333107471466064
wait,-4.064281940460205
no,-3.9269752502441406
wait,-4.05947732925415
no,-3.896597385406494
wait,-4.012622356414795
no,-3.8442652225494385
wait,-3.970165491104126
no,-3.9859914779663086
wait,-4.075170993804932
no,-3.888611078262329
wait,-3.982624053955078
no,-3.885714054107666
wait,-3.958477258682251
no,-3.828455686569214
wait,-3.916081190109253
no,-3.9269511699676514
wait,-4.1127400398254395
no,-3.884539842605591
wait,-4.087193012237549
no,-3.9895403385162354
wait,-4.106437683105469
no,-3.926084518432617
wait,-4.040800094604492
no,-3.9426586627960205
wait,-4.0411200523376465
no,-3.944849967956543
wait,-4.047229766845703
no,-3.9510602951049805
wait,-4.046181678771973
no,-3.9490602016448975
wait,-4.041530132293701
no,-4.048009872436523
wait,-4.163039207458496
no,-4.024125099182129
wait,-4.146985054016113
no,-3.988543748855591
wait,-4.098729610443115
no,-3.939734697341919
wait,-4.045619964599609
no,-4.0085129737854
wait,-4.118987560272217
no,-3.9419801235198975
wait,-4.073367595672607
no,-4.0109052658081055
wait,-4.079628944396973
no,-3.9751129150390625
wait,-4.046828746795654
no,-4.007826328277588
wait,-4.034968852996826
no,-3.9341695308685303
wait,-3.9933969974517822
no,-3.722686529159546
wait,-3.794947385787964
no,-3.7117762565612793
wait,-3.787524700164795
no,-3.796511650085449
wait,-3.8996567726135254
no,-3.7939765453338623
wait,-3.874185562133789
no,-3.9043314456939697
wait,-3.9383463859558105
no,-3.86171817779541
wait,-3.8736398220062256
no,-3.82183837890625
wait,-3.878225564956665
no,-3.8338868618011475
wait,-3.879134178161621
no,-3.8602678775787354
wait,-3.9122910499572754
no,-3.859684467315674
wait,-3.9077258110046387
no,-3.8438351154327393
wait,-3.8980000019073486
no,-3.8483164310455322
wait,-3.8947150707244873
no,-3.8393642902374268
wait,-3.919442892074585
no,-3.817162275314331
wait,-3.908973217010498
no,-3.9415054321289062
wait,-4.008810043334961
no,-3.919971227645874
wait,-3.939054012298584
no,-4.013608932495117
wait,-4.103295803070068
no,-4.010231971740723
wait,-4.079048156738281
no,-3.9462673664093018
wait,-4.007791996002197
no,-3.9595413208007812
wait,-4.008831024169922
no,-4.170648574829102
wait,-4.223089694976807
no,-4.1688232421875
wait,-4.226491928100586
no,-4.198176383972168
wait,-4.228188514709473
no,-4.1760663986206055
wait,-4.219486236572266
no,-4.194295406341553
wait,-4.242152690887451
no,-4.195023536682129
wait,-4.247534275054932
no,-4.208631992340088
wait,-4.298646926879883
no,-4.222858428955078
wait,-4.312040328979492
no,-4.245112419128418
wait,-4.313242435455322
no,-4.242717266082764
wait,-4.324141502380371
no,-4.257373809814453
wait,-4.298365116119385
no,-4.2423272132873535
wait,-4.299415588378906
no,-4.382387161254883
wait,-4.4574785232543945
no,-4.356801986694336
wait,-4.447603702545166
no,-4.3588457107543945
wait,-4.435250759124756
no,-4.325713157653809
wait,-4.420003890991211
