header,score
no,-3.602466344833374
wait,-3.746612548828125
no,-3.4829001426696777
wait,-3.641512870788574
no,-3.4877512454986572
wait,-3.6458754539489746
no,-3.43776273727417
wait,-3.5956225395202637
no,-3.4997048377990723
wait,-3.647197723388672
no,-3.4544737339019775
wait,-3.60601544380188
no,-3.599400758743286
wait,-3.765929698944092
no,-3.5084118843078613
wait,-3.6786046028137207
no,-3.5062785148620605
wait,-3.643324851989746
no,-3.4406449794769287
wait,-3.566657543182373
no,-3.599815607070923
wait,-3.7881674766540527
no,-3.4607996940612793
wait,-3.625049352645874
no,-3.5382087230682373
wait,-3.700190305709839
no,-3.484541416168213
wait,-3.673616647720337
no,-3.4443726539611816
wait,-3.5630414485931396
no,-3.434535264968872
wait,-3.5315029621124268
no,-3.6688966751098633
wait,-3.973472833633423
no,-3.5884931087493896
wait,-3.8102872371673584
no,-3.7509818077087402
wait,-3.9633214473724365
no,-3.6105797290802
wait,-3.7738864421844482
no,-3.657590866088867
wait,-3.822355270385742
no,-3.612010955810547
wait,-3.727551221847534
no,-3.332798719406128
