header,score
no,-4.498899459838867
wait,-4.415993690490723
no,-4.517040729522705
wait,-4.3596673011779785
no,-4.573202610015869
wait,-4.428501129150391
no,-4.528513431549072
wait,-4.397136211395264
no,-4.588705062866211
wait,-4.439054489135742
no,-4.5515666007995605
wait,-4.379100799560547
no,-4.564991474151611
wait,-4.445818901062012
no,-4.796954154968262
wait,-4.475871562957764
no,-4.94167423248291
wait,-4.564255237579346
no,-4.808084011077881
wait,-4.5092387199401855
no,-4.960649013519287
wait,-4.599148273468018
no,-4.556028842926025
wait,-4.399270057678223
no,-4.563625812530518
wait,-4.445285320281982
no,-4.6675238609313965
wait,-4.494602203369141
no,-4.664834022521973
wait,-4.591123580932617
no,-4.595891952514648
wait,-4.617919921875
no,-4.5873918533325195
wait,-4.532831192016602
no,-4.988542556762695
wait,-4.770070552825928
no,-4.923833847045898
wait,-4.881796836853027
no,-5.066976547241211
wait,-4.776259422302246
no,-5.0482282638549805
wait,-4.96104621887207
no,-5.028431415557861
wait,-4.865193843841553
no,-5.028626441955566
wait,-5.045522212982178
no,-5.044729709625244
wait,-4.849918842315674
no,-5.033198356628418
wait,-5.0442986488342285
no,-5.251768589019775
wait,-4.958298206329346
no,-5.310685634613037
wait,-5.296457290649414
no,-5.198358058929443
wait,-4.965508937835693
no,-5.170612335205078
wait,-5.214089393615723
no,-5.1897969245910645
wait,-4.95850944519043
no,-5.35394287109375
wait,-5.34230899810791
no,-5.224080562591553
wait,-5.004535675048828
no,-5.310326099395752
wait,-5.3033623695373535
no,-5.268731117248535
wait,-5.027909278869629
no,-5.241363048553467
wait,-5.2023773193359375
no,-5.22634744644165
wait,-5.027004718780518
no,-5.1515655517578125
wait,-5.106929779052734
no,-4.532966613769531
wait,-4.580461025238037
no,-4.487819194793701
wait,-4.586911201477051
no,-4.660914421081543
wait,-4.788646697998047
no,-4.6617584228515625
wait,-4.782654285430908
no,-4.496364116668701
wait,-4.687259197235107
no,-4.4309282302856445
wait,-4.67804479598999
no,-4.619879722595215
wait,-4.626606464385986
no,-4.601583480834961
wait,-4.653144359588623
no,-4.510393142700195
wait,-4.583560466766357
no,-4.441869258880615
wait,-4.564628601074219
no,-4.639298439025879
wait,-4.6743059158325195
no,-4.553736686706543
wait,-4.6283087730407715
no,-4.583805561065674
wait,-4.706912994384766
no,-4.627725124359131
wait,-4.730096340179443
no,-4.612908840179443
wait,-4.6338276863098145
no,-4.623297691345215
wait,-4.634171962738037
no,-4.5645060539245605
wait,-4.698877334594727
no,-4.688918113708496
wait,-4.7329230308532715
no,-4.648252010345459
wait,-4.684808731079102
no,-4.553153038024902
wait,-4.615607738494873
no,-4.45955753326416
wait,-4.178424835205078
no,-4.53269624710083
wait,-4.354384422302246
no,-4.419364929199219
wait,-4.445658206939697
no,-4.563821315765381
wait,-4.480004787445068
no,-4.436972141265869
wait,-4.475401878356934
no,-4.562137603759766
wait,-4.5229644775390625
no,-4.653115272521973
wait,-4.71343994140625
no,-4.645952224731445
wait,-4.618242263793945
no,-4.428981781005859
wait,-4.443264484405518
no,-4.624389171600342
wait,-4.5670166015625
no,-4.807398319244385
wait,-4.712210178375244
