header,score
wait,-4.77749490737915
no,-4.746685028076172
wait,-4.942027568817139
no,-4.677635669708252
wait,-4.857626914978027
no,-4.654169082641602
wait,-4.881623268127441
no,-4.636498928070068
wait,-4.821720123291016
no,-4.748615264892578
wait,-4.954455852508545
no,-4.6842756271362305
wait,-4.893295764923096
no,-4.788125514984131
wait,-4.935340881347656
no,-4.755535125732422
wait,-4.924424648284912
no,-4.616312026977539
wait,-4.840814590454102
no,-4.58530330657959
wait,-4.795173645019531
no,-4.772571086883545
wait,-4.9605584144592285
no,-4.719549179077148
wait,-4.884890556335449
no,-4.8220391273498535
wait,-5.031445026397705
no,-4.752146244049072
wait,-4.958287239074707
no,-4.501802444458008
wait,-4.821900367736816
no,-4.590880870819092
wait,-4.893568992614746
no,-4.347064018249512
wait,-4.544254779815674
no,-4.392695903778076
wait,-4.56203031539917
no,-4.542349815368652
wait,-4.856144428253174
no,-4.634359359741211
wait,-4.928281307220459
no,-4.4417548179626465
wait,-4.62335729598999
no,-4.493243217468262
wait,-4.675311088562012
no,-4.483728408813477
wait,-4.669908046722412
no,-4.62968635559082
wait,-4.910154819488525
no,-4.515977382659912
wait,-4.71898078918457
no,-4.619189262390137
wait,-4.8050761222839355
no,-4.528224468231201
wait,-4.752187252044678
no,-4.621654987335205
wait,-4.818070888519287
no,-4.532443046569824
wait,-4.749977111816406
no,-4.633071422576904
wait,-4.84910249710083
no,-4.501034736633301
wait,-4.706241607666016
no,-4.6128153800964355
wait,-4.805841445922852
no,-4.521778583526611
wait,-4.703551769256592
no,-4.63463020324707
wait,-4.809493064880371
no,-4.2913689613342285
wait,-4.461503982543945
no,-4.470764636993408
wait,-4.556906223297119
no,-4.353507995605469
wait,-4.561413288116455
no,-4.429194927215576
wait,-4.571561336517334
no,-4.335624694824219
wait,-4.547977924346924
no,-4.477427005767822
wait,-4.60980224609375
no,-4.407569408416748
wait,-4.619663238525391
no,-4.484675407409668
wait,-4.6783976554870605
no,-4.442953586578369
wait,-4.667084693908691
no,-4.518831729888916
wait,-4.719034671783447
no,-4.586200714111328
wait,-4.7957844734191895
no,-4.566263675689697
wait,-4.735523223876953
no,-4.573387145996094
wait,-4.669613361358643
no,-4.69927453994751
wait,-4.765376091003418
no,-4.666808605194092
wait,-4.893420696258545
no,-4.757048606872559
wait,-4.963055610656738
no,-4.686828136444092
wait,-4.872345447540283
no,-4.775578022003174
wait,-4.952415466308594
no,-4.547538757324219
wait,-4.775277614593506
no,-4.624301433563232
wait,-4.78263521194458
no,-4.5468244552612305
wait,-4.752568244934082
no,-4.4602837562561035
wait,-4.623690605163574
no,-4.572834014892578
wait,-4.783926963806152
no,-4.488822937011719
wait,-4.642563819885254
no,-4.5254292488098145
wait,-4.69967794418335
no,-4.383424758911133
wait,-4.575815200805664
no,-4.62993049621582
wait,-4.847146511077881
no,-4.491970062255859
wait,-4.707226276397705
no,-4.546239376068115
wait,-4.792558193206787
no,-4.490603923797607
wait,-4.682553291320801
no,-4.745138168334961
wait,-4.908665657043457
no,-4.611788272857666
wait,-4.810772895812988
no,-4.661525726318359
wait,-4.932626247406006
no,-4.577394008636475
wait,-4.841543674468994
no,-4.580409049987793
wait,-4.777634620666504
no,-4.435580730438232
wait,-4.636009216308594
no,-4.920173168182373
wait,-5.14518928527832
no,-4.770949363708496
wait,-5.019992828369141
no,-4.79278564453125
wait,-4.936178684234619
no,-4.636017322540283
wait,-4.825639247894287
no,-4.5652313232421875
wait,-4.759119987487793
no,-4.4436492919921875
wait,-4.675605297088623
no,-4.455975532531738
wait,-4.7193779945373535
no,-4.3755388259887695
wait,-4.684109210968018
no,-4.574497222900391
wait,-4.824158191680908
no,-4.5023651123046875
wait,-4.735851287841797
no,-4.662694454193115
wait,-4.824163436889648
no,-4.515942096710205
wait,-4.7212605476379395
no,-4.630417346954346
wait,-4.850184440612793
no,-4.465602874755859
wait,-4.708104610443115
no,-4.7407965660095215
wait,-5.002169609069824
no,-4.66261625289917
wait,-4.897367477416992
no,-4.559500217437744
wait,-4.736845970153809
no,-4.450308799743652
wait,-4.650390625
no,-4.73236608505249
wait,-4.963395118713379
no,-4.582218170166016
wait,-4.9047017097473145
no,-4.5858235359191895
wait,-4.871278762817383
no,-4.497200965881348
wait,-4.7792649269104
no,-4.586101055145264
wait,-4.868858814239502
no,-4.525118827819824
wait,-4.81865119934082
no,-4.844483375549316
wait,-5.069406986236572
no,-4.733087539672852
wait,-4.9503679275512695
no,-4.8780598640441895
wait,-5.098716735839844
no,-4.756242275238037
wait,-4.977259159088135
no,-4.876276016235352
wait,-5.056341171264648
no,-4.830963134765625
wait,-4.984968662261963
no,-4.774649620056152
wait,-4.956766128540039
no,-4.706260681152344
wait,-4.867305755615234
no,-4.715357303619385
wait,-4.905426979064941
no,-4.668530464172363
wait,-4.850434303283691
no,-4.7243428230285645
wait,-4.910053730010986
no,-4.676059246063232
wait,-4.842994213104248
no,-4.773680210113525
wait,-5.026008605957031
no,-4.748460292816162
wait,-4.946460723876953
no,-4.773620128631592
wait,-4.9299726486206055
no,-4.685008525848389
wait,-4.836925029754639
no,-4.971277236938477
wait,-5.154723167419434
no,-4.891530990600586
wait,-5.085236072540283
no,-5.009943008422852
wait,-5.193053245544434
no,-4.896584510803223
wait,-5.099526405334473
no,-4.363609790802002
wait,-4.47066593170166
no,-4.242572784423828
wait,-4.3358588218688965
no,-4.388940334320068
wait,-4.502813339233398
no,-4.288877964019775
wait,-4.38045597076416
no,-4.357518196105957
wait,-4.511194229125977
no,-4.23539400100708
wait,-4.374847888946533
no,-4.383575916290283
wait,-4.500290870666504
no,-4.292248725891113
wait,-4.37006139755249
no,-4.460993766784668
wait,-4.626406192779541
no,-4.371312618255615
wait,-4.4997878074646
no,-4.517448902130127
wait,-4.652641773223877
no,-4.328874111175537
wait,-4.422393798828125
no,-4.443766117095947
wait,-4.597882270812988
no,-4.311756134033203
wait,-4.409661769866943
no,-4.567008018493652
wait,-4.691646099090576
no,-4.457414150238037
wait,-4.555987358093262
no,-4.427674293518066
wait,-4.548022270202637
no,-4.346639633178711
wait,-4.445939064025879
no,-4.5192060470581055
wait,-4.66697359085083
no,-4.368106365203857
wait,-4.478358268737793
no,-4.751157283782959
wait,-5.077995300292969
no,-4.678436756134033
wait,-4.931260585784912
no,-4.936973571777344
wait,-5.121718406677246
no,-4.917195796966553
wait,-5.063786506652832
no,-4.903918743133545
wait,-5.14558219909668
no,-4.874648571014404
wait,-5.100209712982178
no,-5.017688274383545
wait,-5.181886672973633
no,-4.977902889251709
wait,-5.131299018859863
no,-4.898073673248291
wait,-5.0938568115234375
