header,score
no,-2.7791945934295654
wait,-2.8887970447540283
no,-2.987079381942749
wait,-3.1787917613983154
no,-2.8915929794311523
wait,-3.0985381603240967
no,-2.975041627883911
wait,-3.0420706272125244
no,-2.9164321422576904
wait,-2.986196279525757
no,-2.933986186981201
wait,-3.124642848968506
no,-2.9042954444885254
wait,-3.123098850250244
no,-3.0946905612945557
wait,-3.1806509494781494
no,-3.0468053817749023
wait,-3.1513798236846924
no,-2.992354393005371
wait,-3.1419036388397217
no,-2.9274003505706787
wait,-3.0798842906951904
no,-3.14052414894104
wait,-3.242053508758545
no,-3.1012253761291504
wait,-3.2187228202819824
no,-2.9697070121765137
wait,-3.0872552394866943
no,-2.9430413246154785
wait,-3.070266008377075
no,-3.0349347591400146
wait,-3.1238250732421875
no,-2.9657928943634033
wait,-3.087230682373047
no,-3.127715587615967
wait,-3.298508644104004
no,-3.0722951889038086
wait,-3.24684476852417
no,-2.749588966369629
wait,-2.9772098064422607
no,-2.940028190612793
wait,-3.10680890083313
no,-2.93649959564209
wait,-3.1420366764068604
no,-3.1666741371154785
wait,-3.312838315963745
no,-2.8296756744384766
wait,-2.9954590797424316
no,-3.0254650115966797
wait,-3.1602001190185547
no,-2.7875163555145264
wait,-2.991002082824707
no,-3.0004420280456543
wait,-3.1725430488586426
no,-2.7378897666931152
wait,-2.9237985610961914
no,-2.9156508445739746
wait,-3.0833399295806885
no,-3.023202657699585
wait,-3.182751178741455
no,-3.231623888015747
wait,-3.3405935764312744
no,-3.197352170944214
wait,-3.4175708293914795
no,-3.3894190788269043
wait,-3.5536417961120605
no,-2.9011151790618896
wait,-3.063676118850708
no,-3.110999345779419
wait,-3.2488772869110107
no,-2.8392696380615234
wait,-2.9870853424072266
no,-3.022085189819336
wait,-3.12539005279541
no,-2.9757659435272217
wait,-3.1586437225341797
no,-3.160353899002075
wait,-3.308133840560913
no,-2.812448024749756
wait,-2.925124406814575
no,-2.769066095352173
wait,-2.8567752838134766
no,-2.804741859436035
wait,-2.9759738445281982
no,-2.834195852279663
wait,-2.9908976554870605
no,-2.885533094406128
wait,-2.928262948989868
no,-2.890279531478882
wait,-2.9432122707366943
no,-2.916543960571289
wait,-2.9825727939605713
no,-2.9087047576904297
wait,-2.9507768154144287
no,-2.8743197917938232
wait,-3.0115742683410645
no,-2.876034736633301
wait,-3.010253429412842
no,-2.9751362800598145
wait,-3.1394355297088623
no,-2.9532108306884766
wait,-3.0765087604522705
no,-2.978323221206665
wait,-3.094918966293335
no,-2.9769387245178223
wait,-3.0790324211120605
no,-2.9697296619415283
wait,-3.1029891967773438
no,-2.9137589931488037
wait,-3.056112766265869
no,-3.048872709274292
wait,-3.157635450363159
no,-3.062723159790039
wait,-3.160475969314575
no,-3.0506327152252197
wait,-3.178389072418213
no,-3.0282654762268066
wait,-3.1501951217651367
no,-2.94966983795166
wait,-3.100717306137085
no,-2.88199782371521
wait,-3.0150585174560547
