header,score
wait,-2.7581899166107178
no,-2.5507051944732666
wait,-2.693366289138794
no,-2.632310152053833
wait,-2.775761604309082
no,-2.5446066856384277
wait,-2.6639394760131836
no,-2.618903160095215
wait,-2.762526035308838
no,-2.522508382797241
wait,-2.638829231262207
no,-2.660327196121216
wait,-2.784271001815796
no,-2.5514822006225586
wait,-2.6759374141693115
no,-2.624568223953247
wait,-2.7622034549713135
no,-2.6966564655303955
wait,-2.8493692874908447
no,-2.790198802947998
wait,-2.9493155479431152
no,-2.6135575771331787
wait,-2.7706539630889893
no,-2.6176915168762207
wait,-2.7456393241882324
no,-2.7303881645202637
wait,-2.9071121215820312
no,-2.7540862560272217
wait,-2.8657708168029785
no,-2.845405101776123
wait,-3.153740644454956
no,-2.9155359268188477
wait,-3.1439342498779297
no,-3.1739299297332764
wait,-3.4592220783233643
no,-3.216421604156494
wait,-3.4692323207855225
no,-2.8137402534484863
wait,-3.0631625652313232
no,-2.9172685146331787
wait,-3.070589780807495
no,-2.971292495727539
wait,-3.124394416809082
no,-2.9291913509368896
wait,-3.0651631355285645
no,-3.053784132003784
wait,-3.1141111850738525
no,-3.1149091720581055
wait,-3.1090190410614014
no,-2.9091362953186035
wait,-3.0632009506225586
no,-2.970461130142212
wait,-3.0836143493652344
no,-2.923766851425171
wait,-3.1221961975097656
no,-2.9563629627227783
wait,-3.145120859146118
no,-2.8816733360290527
wait,-3.0517079830169678
no,-2.936119318008423
wait,-3.0583245754241943
no,-2.8102636337280273
wait,-3.0392842292785645
no,-2.73494291305542
wait,-2.9941515922546387
no,-2.950186014175415
wait,-3.1862680912017822
no,-2.8728280067443848
wait,-3.1492059230804443
no,-2.9220829010009766
wait,-3.0575883388519287
no,-2.92012095451355
wait,-3.050325632095337
no,-2.8073904514312744
wait,-2.994163990020752
no,-2.73492431640625
wait,-2.9503073692321777
no,-2.909731149673462
wait,-3.0392465591430664
no,-2.9040355682373047
wait,-3.0322625637054443
no,-2.828089714050293
wait,-2.9390921592712402
no,-2.7418742179870605
wait,-2.869530200958252
no,-3.1176044940948486
wait,-3.2465689182281494
no,-3.0483837127685547
wait,-3.176661491394043
no,-2.9182472229003906
wait,-3.0975067615509033
no,-2.8689305782318115
wait,-3.0616235733032227
no,-3.226707935333252
wait,-3.414738416671753
no,-3.1788933277130127
wait,-3.3759024143218994
no,-3.0858912467956543
wait,-3.1865997314453125
no,-3.0669445991516113
wait,-3.170366048812866
no,-2.754432439804077
wait,-2.9060122966766357
no,-2.8902225494384766
wait,-3.0043601989746094
no,-2.699051856994629
wait,-2.846087694168091
no,-2.83107328414917
wait,-2.953686237335205
no,-2.753896474838257
wait,-2.876141309738159
no,-2.9317305088043213
wait,-3.0108399391174316
no,-2.7782766819000244
wait,-2.9467737674713135
no,-2.900460958480835
wait,-3.0567591190338135
no,-2.823240280151367
wait,-2.9782586097717285
no,-2.9766616821289062
wait,-3.101660966873169
no,-2.8427374362945557
wait,-2.9572527408599854
no,-3.0060973167419434
wait,-3.098289966583252
no,-2.8997604846954346
wait,-3.0177154541015625
no,-3.0095057487487793
wait,-3.0925920009613037
no,-2.902214288711548
wait,-3.074357271194458
no,-3.0315399169921875
wait,-3.1791000366210938
no,-2.8663294315338135
wait,-3.0431392192840576
no,-2.984112501144409
wait,-3.149268388748169
no,-2.8905696868896484
wait,-3.089271306991577
no,-3.044503927230835
wait,-3.214566469192505
no,-2.568091630935669
wait,-2.7098147869110107
no,-2.691445827484131
wait,-2.8239684104919434
no,-2.637857437133789
wait,-2.7386629581451416
no,-2.7632763385772705
wait,-2.843855619430542
no,-2.698153495788574
wait,-2.8378803730010986
no,-2.82747483253479
wait,-2.9455301761627197
no,-2.7071022987365723
wait,-2.837167978286743
no,-2.81866455078125
wait,-2.9554076194763184
no,-2.6226394176483154
wait,-2.755218505859375
no,-2.7421977519989014
wait,-2.867807626724243
no,-2.6993532180786133
wait,-2.8443565368652344
no,-2.8005337715148926
wait,-2.9301490783691406
no,-2.926640272140503
wait,-3.019669532775879
no,-3.0385024547576904
wait,-3.1220662593841553
no,-2.7709879875183105
wait,-3.0613389015197754
no,-2.90370512008667
wait,-3.1724486351013184
no,-2.818300247192383
wait,-2.888054609298706
no,-2.8750762939453125
wait,-2.936460494995117
no,-2.762968063354492
